ID,score
2140,2.0
2141,7.0
2142,5.0
2143,5.0
2144,6.0
2145,4.0
2146,3.0
2147,8.0
2148,5.0
2149,0.0
2150,4.0
2151,7.0
2152,0.0
2153,5.0
2154,4.0
2155,2.0
2156,3.0
2157,5.0
2158,6.0
2159,4.0
2160,6.0
2161,5.0
2162,8.0
2163,4.0
2164,6.0
2165,-0.0
2166,6.0
2167,3.0
2168,4.0
2169,6.0
2170,1.0
2171,4.0
2172,5.0
2173,4.0
2174,4.0
2175,4.0
2176,9.0
2177,8.0
2178,5.0
2179,6.0
2180,6.0
2181,3.0
2182,6.0
2183,0.0
2184,5.0
2185,4.0
2186,4.0
2187,5.0
2188,5.0
2189,8.0
2190,4.0
2191,6.0
2192,4.0
2193,6.0
2194,5.0
2195,0.0
2196,7.0
2197,2.0
2198,7.0
2199,6.0
2200,6.0
2201,2.0
2202,3.0
2203,3.0
2204,2.0
2205,4.0
2206,6.0
2207,5.0
2208,4.0
2209,6.0
2210,4.0
2211,4.0
2212,6.0
2213,5.0
2214,4.0
2215,8.0
2216,4.0
2217,7.0
2218,5.0
2219,2.0
2220,4.0
2221,8.0
2222,5.0
2223,6.0
2224,3.0
2225,7.0
2226,4.0
2227,7.0
2228,6.0
2229,5.0
2230,2.0
2231,5.0
2232,4.0
2233,6.0
2234,6.0
2235,6.0
2236,5.0
2237,5.0
2238,7.0
2239,7.0
2240,9.0
2241,8.0
2242,1.0
2243,1.0
2244,2.0
2245,10.0
2246,5.0
2247,7.0
2248,4.0
2249,0.0
2250,6.0
2251,5.0
2252,4.0
2253,4.0
2254,5.0
2255,6.0
2256,4.0
2257,3.0
2258,3.0
2259,5.0
2260,7.0
2261,6.0
2262,3.0
2263,6.0
2264,6.0
2265,5.0
2266,3.0
2267,7.0
2268,4.0
2269,5.0
2270,3.0
2271,3.0
2272,4.0
2273,3.0
2274,3.0
2275,2.0
2276,6.0
2277,4.0
2278,7.0
2279,4.0
2280,5.0
2281,7.0
2282,3.0
2283,8.0
2284,2.0
2285,6.0
2286,4.0
2287,1.0
2288,7.0
2289,1.0
2290,9.0
2291,10.0
2292,2.0
2293,5.0
2294,6.0
2295,4.0
2296,5.0
2297,3.0
2298,7.0
2299,3.0
2300,4.0
2301,1.0
2302,5.0
2303,4.0
2304,1.0
2305,8.0
2306,7.0
2307,1.0
2308,4.0
2309,5.0
2310,4.0
2311,1.0
2312,4.0
2313,8.0
2314,8.0
2315,10.0
2316,4.0
2317,2.0
2318,4.0
2319,3.0
2320,4.0
2321,6.0
2322,5.0
2323,5.0
2324,9.0
2325,10.0
2326,1.0
2327,3.0
2328,3.0
2329,8.0
2330,5.0
2331,5.0
2332,3.0
2333,7.0
2334,7.0
2335,3.0
2336,-0.0
2337,0.0
2338,3.0
2339,3.0
2340,7.0
2341,4.0
2342,7.0
2343,8.0
2344,4.0
2345,7.0
2346,9.0
2347,10.0
2348,5.0
2349,6.0
2350,4.0
2351,6.0
2352,9.0
2353,5.0
2354,4.0
2355,3.0
2356,6.0
2357,4.0
2358,3.0
2359,0.0
2360,3.0
2361,7.0
2362,3.0
2363,4.0
2364,3.0
2365,5.0
2366,6.0
2367,4.0
2368,5.0
2369,6.0
2370,10.0
2371,5.0
2372,3.0
2373,9.0
2374,8.0
2375,4.0
2376,6.0
2377,8.0
2378,4.0
2379,3.0
2380,4.0
2381,7.0
2382,3.0
2383,7.0
2384,5.0
2385,6.0
2386,4.0
2387,6.0
2388,3.0
2389,1.0
2390,7.0
2391,3.0
2392,3.0
2393,5.0
2394,6.0
2395,2.0
2396,5.0
2397,10.0
2398,7.0
2399,6.0
2400,5.0
2401,5.0
2402,6.0
2403,6.0
2404,4.0
2405,0.0
2406,4.0
2407,7.0
2408,4.0
2409,3.0
2410,2.0
2411,8.0
2412,5.0
2413,7.0
2414,7.0
2415,6.0
2416,4.0
2417,3.0
2418,5.0
2419,9.0
2420,7.0
2421,7.0
2422,5.0
2423,6.0
2424,4.0
2425,7.0
2426,8.0
2427,3.0
2428,6.0
2429,5.0
2430,6.0
2431,5.0
2432,5.0
2433,6.0
2434,9.0
2435,9.0
2436,3.0
2437,4.0
2438,7.0
2439,1.0
2440,5.0
2441,7.0
2442,3.0
2443,6.0
2444,8.0
2445,6.0
2446,7.0
2447,0.0
2448,5.0
2449,10.0
2450,7.0
2451,5.0
2452,7.0
2453,0.0
2454,8.0
2455,4.0
2456,7.0
2457,8.0
2458,2.0
2459,3.0
2460,5.0
2461,4.0
2462,7.0
2463,8.0
2464,4.0
2465,3.0
2466,4.0
2467,7.0
2468,4.0
2469,4.0
2470,1.0
2471,8.0
2472,7.0
2473,6.0
2474,4.0
2475,2.0
2476,5.0
2477,3.0
2478,7.0
2479,6.0
2480,3.0
2481,1.0
2482,6.0
2483,7.0
2484,7.0
2485,3.0
2486,5.0
2487,7.0
2488,4.0
2489,4.0
2490,7.0
2491,5.0
2492,2.0
2493,4.0
2494,7.0
2495,1.0
2496,6.0
2497,5.0
2498,10.0
2499,3.0
2500,3.0
2501,1.0
2502,1.0
2503,2.0
2504,6.0
2505,4.0
2506,8.0
2507,4.0
2508,2.0
2509,10.0
2510,2.0
2511,1.0
2512,4.0
2513,3.0
2514,6.0
2515,6.0
2516,3.0
2517,4.0
2518,2.0
2519,5.0
2520,6.0
2521,5.0
2522,6.0
2523,6.0
2524,4.0
2525,4.0
2526,5.0
2527,4.0
2528,5.0
2529,6.0
2530,8.0
2531,4.0
2532,3.0
2533,5.0
2534,7.0
2535,7.0
2536,8.0
2537,7.0
2538,6.0
2539,4.0
2540,9.0
2541,6.0
2542,5.0
2543,8.0
2544,4.0
2545,1.0
2546,4.0
2547,6.0
2548,8.0
2549,7.0
2550,5.0
2551,2.0
2552,7.0
2553,4.0
2554,3.0
2555,6.0
2556,7.0
2557,3.0
2558,9.0
2559,0.0
2560,6.0
2561,4.0
2562,4.0
2563,6.0
2564,5.0
2565,7.0
2566,5.0
2567,5.0
2568,0.0
2569,4.0
2570,2.0
2571,5.0
2572,2.0
2573,7.0
2574,3.0
2575,2.0
2576,6.0
2577,6.0
2578,7.0
2579,6.0
2580,2.0
2581,4.0
2582,6.0
2583,5.0
2584,5.0
2585,5.0
2586,8.0
2587,6.0
2588,10.0
2589,2.0
2590,4.0
2591,5.0
2592,2.0
2593,8.0
2594,4.0
2595,8.0
2596,1.0
2597,4.0
2598,3.0
2599,6.0
2600,2.0
2601,3.0
2602,6.0
2603,5.0
2604,4.0
2605,6.0
2606,7.0
2607,4.0
2608,5.0
2609,8.0
2610,3.0
2611,4.0
2612,3.0
2613,5.0
2614,5.0
2615,0.0
2616,2.0
2617,6.0
2618,4.0
2619,7.0
2620,4.0
2621,6.0
2622,7.0
2623,5.0
2624,3.0
2625,5.0
2626,3.0
2627,6.0
2628,7.0
2629,7.0
2630,5.0
2631,4.0
2632,4.0
2633,5.0
2634,3.0
2635,6.0
2636,7.0
2637,4.0
2638,6.0
2639,5.0
2640,3.0
2641,4.0
2642,5.0
2643,3.0
2644,4.0
2645,7.0
2646,4.0
2647,6.0
2648,3.0
2649,7.0
2650,3.0
2651,6.0
2652,6.0
2653,5.0
2654,6.0
2655,4.0
2656,9.0
2657,3.0
2658,3.0
2659,1.0
2660,5.0
2661,4.0
2662,3.0
2663,6.0
2664,8.0
2665,2.0
2666,5.0
2667,8.0
2668,2.0
2669,10.0
2670,5.0
2671,4.0
2672,8.0
2673,5.0
2674,3.0
2675,5.0
2676,8.0
2677,6.0
2678,6.0
2679,3.0
2680,8.0
2681,6.0
2682,6.0
2683,5.0
2684,5.0
2685,4.0
2686,9.0
2687,5.0
2688,3.0
2689,5.0
2690,4.0
2691,6.0
2692,-0.0
2693,3.0
2694,7.0
2695,6.0
2696,4.0
2697,9.0
2698,4.0
2699,5.0
2700,1.0
2701,2.0
2702,6.0
2703,3.0
2704,5.0
2705,9.0
2706,5.0
2707,9.0
2708,1.0
2709,7.0
2710,9.0
2711,9.0
2712,4.0
2713,5.0
2714,7.0
2715,8.0
2716,4.0
2717,7.0
2718,0.0
2719,4.0
2720,5.0
2721,6.0
2722,5.0
2723,8.0
2724,7.0
2725,6.0
2726,4.0
2727,7.0
2728,7.0
2729,5.0
2730,5.0
2731,8.0
2732,2.0
2733,2.0
2734,7.0
2735,7.0
2736,4.0
2737,6.0
2738,9.0
2739,1.0
2740,5.0
2741,7.0
2742,2.0
2743,8.0
2744,7.0
2745,4.0
2746,2.0
2747,4.0
2748,2.0
2749,5.0
2750,3.0
2751,6.0
2752,-0.0
2753,7.0
2754,6.0
2755,6.0
2756,4.0
2757,5.0
2758,10.0
2759,3.0
2760,5.0
2761,6.0
2762,7.0
2763,5.0
2764,5.0
2765,3.0
2766,5.0
2767,7.0
2768,6.0
2769,5.0
2770,6.0
2771,5.0
2772,10.0
2773,5.0
2774,4.0
2775,1.0
2776,7.0
2777,4.0
2778,9.0
2779,8.0
2780,5.0
2781,7.0
2782,1.0
2783,6.0
2784,3.0
2785,2.0
2786,7.0
2787,5.0
2788,5.0
2789,5.0
2790,7.0
2791,5.0
2792,4.0
2793,5.0
2794,6.0
2795,6.0
2796,1.0
2797,7.0
2798,9.0
2799,4.0
2800,3.0
2801,7.0
2802,2.0
2803,6.0
2804,4.0
2805,6.0
2806,3.0
2807,6.0
2808,7.0
2809,3.0
2810,6.0
2811,7.0
2812,0.0
2813,3.0
2814,5.0
2815,6.0
2816,7.0
2817,2.0
2818,9.0
2819,3.0
2820,3.0
2821,6.0
2822,5.0
2823,3.0
2824,8.0
2825,4.0
2826,6.0
2827,4.0
2828,1.0
2829,7.0
2830,7.0
2831,7.0
2832,1.0
2833,4.0
2834,5.0
2835,4.0
2836,8.0
2837,8.0
2838,5.0
2839,7.0
2840,4.0
2841,7.0
2842,7.0
2843,8.0
2844,4.0
2845,4.0
2846,3.0
2847,4.0
2848,4.0
2849,3.0
2850,4.0
2851,5.0
2852,7.0
2853,9.0
2854,5.0
2855,2.0
2856,1.0
2857,2.0
2858,5.0
2859,4.0
2860,5.0
2861,5.0
2862,4.0
2863,1.0
2864,5.0
2865,5.0
2866,5.0
2867,2.0
2868,7.0
2869,3.0
2870,5.0
2871,6.0
2872,9.0
2873,7.0
2874,1.0
2875,3.0
2876,5.0
2877,8.0
2878,5.0
2879,3.0
2880,8.0
2881,7.0
2882,5.0
2883,6.0
2884,5.0
2885,2.0
2886,3.0
2887,8.0
2888,6.0
2889,7.0
2890,0.0
2891,5.0
2892,5.0
2893,2.0
2894,6.0
2895,5.0
2896,6.0
2897,9.0
2898,5.0
2899,5.0
2900,7.0
2901,6.0
2902,3.0
2903,6.0
2904,5.0
2905,1.0
2906,5.0
2907,8.0
2908,7.0
2909,8.0
2910,9.0
2911,8.0
2912,6.0
2913,4.0
2914,8.0
2915,5.0
2916,5.0
2917,6.0
2918,4.0
2919,3.0
2920,8.0
2921,7.0
2922,7.0
2923,3.0
2924,3.0
2925,6.0
2926,6.0
2927,6.0
2928,7.0
2929,6.0
2930,6.0
2931,1.0
2932,7.0
2933,4.0
2934,0.0
2935,7.0
2936,3.0
2937,7.0
2938,6.0
2939,5.0
2940,4.0
2941,4.0
2942,1.0
2943,6.0
2944,6.0
2945,4.0
2946,3.0
2947,8.0
2948,3.0
2949,4.0
2950,1.0
2951,5.0
2952,3.0
2953,5.0
2954,2.0
2955,7.0
2956,3.0
2957,1.0
2958,3.0
2959,7.0
2960,3.0
2961,4.0
2962,7.0
2963,6.0
2964,6.0
2965,5.0
2966,6.0
2967,6.0
2968,9.0
2969,3.0
2970,6.0
2971,3.0
2972,6.0
2973,7.0
2974,6.0
2975,10.0
2976,3.0
2977,8.0
2978,1.0
2979,9.0
2980,6.0
2981,5.0
2982,9.0
2983,7.0
2984,4.0
2985,5.0
2986,7.0
2987,7.0
2988,4.0
2989,5.0
2990,3.0
2991,3.0
2992,9.0
2993,5.0
2994,8.0
2995,6.0
2996,3.0
2997,9.0
2998,4.0
2999,5.0
3000,8.0
3001,4.0
3002,2.0
3003,6.0
3004,8.0
3005,6.0
3006,5.0
3007,6.0
3008,5.0
3009,3.0
3010,5.0
3011,4.0
3012,0.0
3013,2.0
3014,5.0
3015,6.0
3016,8.0
3017,2.0
3018,2.0
3019,3.0
3020,3.0
3021,7.0
3022,1.0
3023,4.0
3024,5.0
3025,7.0
3026,6.0
3027,5.0
3028,4.0
3029,6.0
3030,4.0
3031,3.0
3032,3.0
3033,3.0
3034,4.0
3035,4.0
3036,3.0
3037,1.0
3038,3.0
3039,6.0
3040,7.0
3041,2.0
3042,0.0
3043,5.0
3044,4.0
3045,8.0
3046,7.0
3047,5.0
3048,10.0
3049,7.0
3050,2.0
3051,3.0
3052,5.0
3053,4.0
3054,9.0
3055,8.0
3056,7.0
3057,5.0
3058,7.0
3059,6.0
3060,4.0
3061,4.0
3062,7.0
3063,3.0
3064,6.0
3065,1.0
3066,9.0
3067,3.0
3068,5.0
3069,0.0
3070,8.0
3071,9.0
3072,6.0
3073,5.0
3074,6.0
3075,5.0
3076,5.0
3077,7.0
3078,5.0
3079,4.0
3080,4.0
3081,6.0
3082,0.0
3083,3.0
3084,8.0
3085,7.0
3086,2.0
3087,4.0
3088,3.0
3089,5.0
3090,3.0
3091,1.0
3092,7.0
3093,1.0
3094,7.0
3095,5.0
3096,8.0
3097,5.0
3098,7.0
3099,0.0
3100,4.0
3101,10.0
3102,6.0
3103,5.0
3104,4.0
3105,2.0
3106,4.0
3107,5.0
3108,3.0
3109,6.0
3110,3.0
3111,10.0
3112,4.0
3113,6.0
3114,5.0
3115,5.0
3116,6.0
3117,6.0
3118,6.0
3119,5.0
3120,2.0
3121,5.0
3122,6.0
3123,4.0
3124,7.0
3125,4.0
3126,7.0
3127,7.0
3128,0.0
3129,0.0
3130,3.0
3131,1.0
3132,7.0
3133,5.0
3134,8.0
3135,3.0
3136,3.0
3137,3.0
3138,2.0
3139,6.0
3140,6.0
3141,3.0
3142,2.0
3143,4.0
3144,4.0
3145,6.0
3146,10.0
3147,5.0
3148,6.0
3149,4.0
3150,2.0
3151,2.0
3152,2.0
3153,3.0
3154,6.0
3155,5.0
3156,9.0
3157,4.0
3158,2.0
3159,5.0
3160,6.0
3161,7.0
3162,0.0
3163,2.0
3164,2.0
3165,1.0
3166,2.0
3167,3.0
3168,8.0
3169,9.0
3170,10.0
3171,6.0
3172,4.0
3173,4.0
3174,4.0
3175,4.0
3176,8.0
3177,5.0
3178,9.0
3179,4.0
3180,4.0
3181,7.0
3182,3.0
3183,7.0
3184,6.0
3185,6.0
3186,2.0
3187,5.0
3188,8.0
3189,8.0
3190,4.0
3191,6.0
3192,6.0
3193,4.0
3194,9.0
3195,8.0
3196,8.0
3197,1.0
3198,6.0
3199,9.0
3200,4.0
3201,6.0
3202,5.0
3203,4.0
3204,8.0
3205,4.0
3206,2.0
3207,8.0
3208,6.0
3209,5.0
3210,4.0
3211,3.0
3212,2.0
3213,8.0
3214,4.0
3215,5.0
3216,2.0
3217,5.0
3218,5.0
3219,8.0
3220,4.0
3221,3.0
3222,4.0
3223,3.0
3224,6.0
3225,6.0
3226,7.0
3227,5.0
3228,4.0
3229,9.0
3230,7.0
3231,3.0
3232,7.0
3233,3.0
3234,6.0
3235,6.0
3236,1.0
3237,5.0
3238,6.0
3239,3.0
3240,4.0
3241,1.0
3242,3.0
3243,2.0
3244,2.0
3245,3.0
3246,8.0
3247,7.0
3248,7.0
3249,7.0
3250,1.0
3251,6.0
3252,5.0
3253,9.0
3254,7.0
3255,4.0
3256,6.0
3257,8.0
3258,1.0
3259,5.0
3260,10.0
3261,5.0
3262,9.0
3263,5.0
3264,8.0
3265,3.0
3266,3.0
3267,7.0
3268,4.0
3269,9.0
3270,7.0
3271,5.0
3272,4.0
3273,8.0
3274,6.0
3275,6.0
3276,5.0
3277,5.0
3278,7.0
3279,6.0
3280,5.0
3281,5.0
3282,4.0
3283,1.0
3284,4.0
3285,4.0
3286,4.0
3287,5.0
3288,2.0
3289,4.0
3290,5.0
3291,5.0
3292,4.0
3293,8.0
3294,4.0
3295,4.0
3296,3.0
3297,1.0
3298,4.0
3299,3.0
3300,4.0
3301,5.0
3302,9.0
3303,1.0
3304,5.0
3305,5.0
3306,6.0
3307,3.0
3308,7.0
3309,4.0
3310,3.0
3311,0.0
3312,5.0
3313,2.0
3314,5.0
3315,3.0
3316,5.0
3317,4.0
3318,6.0
3319,7.0
3320,4.0
3321,5.0
3322,5.0
3323,5.0
3324,2.0
3325,6.0
3326,2.0
3327,3.0
3328,-0.0
3329,5.0
3330,10.0
3331,7.0
3332,3.0
3333,4.0
3334,6.0
3335,6.0
3336,0.0
3337,5.0
3338,5.0
3339,5.0
3340,6.0
3341,6.0
3342,1.0
3343,5.0
3344,4.0
3345,6.0
3346,3.0
3347,8.0
3348,6.0
3349,7.0
3350,-0.0
3351,8.0
3352,4.0
3353,6.0
3354,8.0
3355,5.0
3356,3.0
3357,6.0
3358,5.0
3359,1.0
3360,7.0
3361,7.0
3362,6.0
3363,6.0
3364,7.0
3365,5.0
3366,5.0
3367,0.0
3368,4.0
3369,6.0
3370,2.0
3371,7.0
3372,-0.0
3373,5.0
3374,0.0
3375,5.0
3376,4.0
3377,6.0
3378,4.0
3379,8.0
3380,3.0
3381,7.0
3382,7.0
3383,6.0
3384,8.0
3385,4.0
3386,8.0
3387,6.0
3388,3.0
3389,6.0
3390,5.0
3391,5.0
3392,7.0
3393,7.0
3394,5.0
3395,5.0
3396,7.0
3397,6.0
3398,4.0
3399,5.0
3400,7.0
3401,8.0
3402,5.0
3403,4.0
3404,7.0
3405,9.0
3406,2.0
3407,1.0
3408,4.0
3409,5.0
3410,8.0
3411,10.0
3412,7.0
3413,5.0
3414,5.0
3415,6.0
3416,2.0
3417,3.0
3418,0.0
3419,3.0
3420,6.0
3421,5.0
3422,1.0
3423,3.0
3424,4.0
3425,7.0
3426,3.0
3427,7.0
3428,3.0
3429,4.0
3430,5.0
3431,5.0
3432,7.0
3433,6.0
3434,6.0
3435,6.0
3436,4.0
3437,8.0
3438,7.0
3439,3.0
3440,2.0
3441,7.0
3442,5.0
3443,7.0
3444,6.0
3445,5.0
3446,1.0
3447,3.0
3448,7.0
3449,6.0
3450,4.0
3451,3.0
3452,7.0
3453,10.0
3454,5.0
3455,6.0
3456,6.0
3457,4.0
3458,6.0
3459,8.0
3460,5.0
3461,0.0
3462,2.0
3463,5.0
3464,8.0
3465,7.0
3466,4.0
3467,8.0
3468,6.0
3469,5.0
3470,7.0
3471,4.0
3472,10.0
3473,3.0
3474,5.0
3475,5.0
3476,5.0
3477,3.0
3478,3.0
3479,4.0
3480,8.0
3481,8.0
3482,7.0
3483,6.0
3484,5.0
3485,4.0
3486,-0.0
3487,5.0
3488,6.0
3489,6.0
3490,4.0
3491,5.0
3492,5.0
3493,6.0
3494,7.0
3495,4.0
3496,5.0
3497,5.0
3498,8.0
3499,6.0
3500,9.0
3501,4.0
3502,6.0
3503,8.0
3504,5.0
3505,7.0
3506,5.0
3507,5.0
3508,7.0
3509,9.0
3510,6.0
3511,5.0
3512,8.0
3513,8.0
3514,4.0
3515,6.0
3516,4.0
3517,4.0
3518,5.0
3519,3.0
3520,5.0
3521,8.0
3522,4.0
3523,5.0
3524,5.0
3525,2.0
3526,4.0
3527,3.0
3528,1.0
3529,3.0
3530,9.0
3531,5.0
3532,6.0
3533,3.0
3534,8.0
3535,5.0
3536,8.0
3537,4.0
3538,5.0
3539,6.0
3540,6.0
3541,9.0
3542,4.0
3543,5.0
3544,5.0
3545,5.0
3546,8.0
3547,7.0
3548,5.0
3549,2.0
3550,6.0
3551,8.0
3552,4.0
3553,4.0
3554,6.0
3555,7.0
3556,6.0
3557,4.0
3558,4.0
3559,6.0
3560,6.0
3561,1.0
3562,4.0
3563,4.0
3564,7.0
3565,4.0
3566,4.0
3567,6.0
3568,-0.0
3569,9.0
3570,5.0
3571,5.0
3572,7.0
3573,1.0
3574,4.0
3575,3.0
3576,4.0
3577,4.0
3578,6.0
3579,4.0
3580,3.0
3581,6.0
3582,6.0
3583,4.0
3584,6.0
3585,7.0
3586,6.0
3587,5.0
3588,5.0
3589,5.0
3590,7.0
3591,3.0
3592,9.0
3593,8.0
3594,5.0
3595,5.0
3596,5.0
3597,5.0
3598,2.0
3599,2.0
3600,7.0
3601,6.0
3602,6.0
3603,6.0
3604,6.0
3605,9.0
3606,2.0
3607,5.0
3608,4.0
3609,3.0
3610,9.0
3611,7.0
3612,5.0
3613,6.0
3614,9.0
3615,7.0
3616,9.0
3617,4.0
3618,10.0
3619,3.0
3620,6.0
3621,8.0
3622,3.0
3623,3.0
3624,3.0
3625,3.0
3626,6.0
3627,5.0
3628,5.0
3629,4.0
3630,6.0
3631,5.0
3632,9.0
3633,6.0
3634,0.0
3635,4.0
3636,8.0
3637,9.0
3638,9.0
